key,question,kind,options,answers,confidence,status,source,excerpt,updated_at
70e2e95aa4e20dd3ddef4552fd738ba2cf096b6a955f1b4c4ff48bd548c3c09e,Как оценивалось качество приложений в эпоху автоматизации.,single_choice,"[""По улучшению доступности и целостности информации через автоматизированные системы."", ""По увеличению производительности труда за счёт автоматизации производственных процессов."", ""По сокращению участия людей в выполнении автоматизируемых процессов и управлении ими."", ""Очистить мой выбор""]","[""По сокращению участия людей в выполнении автоматизируемых процессов и управлении ими.""]",0.34375,needs_review,best-effort,"ллекта, технологий, связанных с большими данными и блокчейн-технологиями. Крючков А.В. 5 Вопрос 1. Первая эпоха – автоматизация. Автоматизация – «применение энергии неживой природы в технологическом процессе, обеспечивающее исключение участия людей в выполнении процесса или управлении им.» (ГОСТ 23004-78, п.6). В первую эпоху разработка и внедрение программ были составными этапами процесса проектирования и внедрения АСУТП. Качество каждого приложения оценивалось по показателям сокращения участия людей в выполнении процесса или управлении им. Крючков А.В. 6 «Автоматизация» – внедрение автоматических средств для реализации процессов: система мероприятий, направленных на повышение производительности труда человека посредством замены части этого труда работой машин. Базируется на использовании современных средств вычислительной техники и научных методов (ГОСТ 33707-2016, п.4.14) Вопрос 1. Пе",2026-05-23 15:10:17
993f9c9ba2d267fb20c9f1c0f2e9f15f327407d66930d4b92eff77299d99ef37,В каком случае цифровые двойники следует рассматривать как инструментальное ПО?,single_choice,"[""При использовании их как инструмента анализа больших данных."", ""При наличии в них библиотек программных шаблонов и систем их конфигурации."", ""При наличии в них встроенных ЯП."", ""Очистить мой выбор""]","[""При наличии в них встроенных ЯП.""]",0.25,needs_review,best-effort,"егорию «проблемно- ориентированные программы». Крючков А.В. 10 Вопрос 1. Инструментальное ПО в ИС. Инструментальное ПО предназначено для разработки прикладного (или специального) ПО (СПО). Как правило, к этой категории относят среды разработки, содержащие в себе языки программирования (ЯП), компиляторы, интерпретаторы, редакторы связей, отладчики, встроенные системы управления версиями, утилиты для тестирования. Следует отметить, что в подавляющем большинстве случаев СУБД, цифровые двойники, ERP-системы и многие другие программы из категории прикладного ПО имеют встроенные ЯП, включая аналоги SQL. Крючков А.В. 11 Вопрос 2. Тестирование средств в ИС. Аппаратные и программные средства в отечественных КИС более 30 лет строились на импортных решениях. Отчасти многие из них внедрялись под воздействием нескольких существенных для ИТ- руководителей базовых причин: 1. Вхождение отечественного «н",2026-05-23 15:10:09
64414b52c6dad7b101b4f2633ec42e655b9770429335acb3ddf09407fb381304,Для чего предназначен протокол Simple Object Access Protocol (SOAP)?,single_choice,"[""Для вызова удаленных процедур."", ""Для реализации транзакционных операций."", ""Для организации взаимодействия веб-сервисов."", ""Очистить мой выбор""]","[""Для вызова удаленных процедур.""]",0.6306818181818182,answered,Лекция 8. Завершение использования КИС. Внедрение новых платформ 2.pdf,"— Representational State Transfer • GraphQL — Graph Query Language • gRPC — Google Remote Procedure Calling.» ([8]) Крючков А.В. 42 Вопрос 2. Интеграция в КИС с помощью SOAP «SOAP (Simple Object Access Protocol) – протокол взаимодействия веб-сервисов. Протокол имеет набор жёстких правил. В качестве транспорта для реализации SOAP чаще всего используется HTTP, но протокол может быть реализован поверх любого транспортного протокола прикладного уровня по модели OSI.» «SOAP хорошо подходит для интеграции ИС, когда: • надёжность и безопасность важнее скорости; • строгие контракты важнее высокой частоты изменений; • логика удаленных процедур сложна; • нужны транзакционные операции.»([8]) Крючков А.В. 43 Вопрос 2. Интеграция в КИС с помощью SOAP «При проектировании SOAP API важно определить ряд параметров интеграции. 1. Перечень функций на сервере и их названия нужно закрепить в WSDL-схеме (Web Services Description Language, язык описания веб- сервисов и доступа к ним, основанный на языке XML). 2. Структуру и содержимое XML-сообщений запросов, включая типы данных, нужно закрепить в XSD-схеме (XML Schema Definition, формальный язык описания структуры и ограничений XML- документов), которая будет использоваться для валидации запросов. 3. Методы аутентификации клиента… Параметры для аутентификации передаются в заголовке запроса. 4. Перечень статусов ответов сервера, в том числе для оши",2026-05-23 15:10:01
22545a60ab3e375ab0eacbf5c57ccad69bd243de271f2236bc492355893a1af0,Укажите правильный вариант расшифровки аббревиатуры MRP II.,single_choice,"[""Materials Requirement Planning."", ""Manufacturing Resource Planning."", ""Mechanism Reaction Planning."", ""Очистить мой выбор""]","[""Materials Requirement Planning.""]",0.95,answered,Лекция 6. Эволюция ПО и СПО в КИС. ИБ 2.pdf,"участками (АСУ ГАУ); • АСУ транспортно-складской системой (АСУ АТСС); • АСУ инструментального обеспечения (АСИО); • АСУ научными исследований (АСНИ). Первые стандарты и спецификации, определившие требования к этим системам появились ещё в конце ХХ века. Для задач управления финансово- хозяйственной деятельностью предприятия (планирования разных уровней производства, МТО, управления финансами) стали применять обозначения MRP (Materials Requirement Planning - планирование потребностей в материалах) и MRP II (Manufacturing Resource Planning - управление производственными ресурсами). Вместо разработки ПО для КИС стали применять адаптацию готовых решений (программно-аппаратных комплексов или облачных сервисов). Крючков А.В. 38 Фирмой Gartner в 90-х гг. была выдвинута концепция ERP (Enterprise Resource Planning - управление ресурсами предприятия) Вопрос 2. Вторая эпоха. MRP II и ERP вместо АСУ",2026-05-23 15:09:43
3801e78886ac115d30635dce7f4b1129c3db7bce6a3ae0ec90ac5d069741b918,На какой вид обеспечения КИС тратится до 80 % бюджета проектов по их созданию?,single_choice,"[""Программное обеспечение."", ""Информационно-лингвистическое обеспечение."", ""Техническое обеспечение."", ""Очистить мой выбор""]","[""Программное обеспечение.""]",0.275,needs_review,best-effort,"чиков ИЛО практически развалились, количество действительно квалифицированных и опытных специалистов, способных не только сформулировать требования к ИЛО, но и реально выполнить весь комплекс работ по его созданию, можно перечислить по пальцам. Кроме того, состояние развития науки в этой области можно сформулировать как стагнацию. Практически отсутствуют новые подходы, методы и технологии разработки ИЛО. Требования, формулируемые в ТЗ на АС в части ИЛО, содержат, как правило, выписки из стандартов без учёта специфики разрабатываемых АС. При разработке ИЛО используются устаревшие подходы и технологии, не учитывающие современное развитие ИТ, с применением архаичной терминологии.» ([7]). Крючков А.В. 43 Вопрос 3. Информация в ИС. Вариант решения Паспорт предметной области является решением данной проблемы. Появляется реальная возможность описать информационную часть СПО отдельно от других требований, необходимо собираемых при опросе перспективных пользователей. Описание данных предметной области в таком виде позволяет одинаково реализуется на ЯП или платформах. Крючков А.В. 44 Вопрос 3. Информация в ИС. Состав Информационное обеспечение АСУТП, как отдельная составляющая (= КИС) базируется на материалах, используемых для таких видов обеспечения, как лингвистическое, организационное и правовое. В состав данного вида обеспечения принято включать: - Датчики и исполнительные механ",2026-05-23 15:08:18
ea4943a97e15619461e891f79c45ff4238236674c8d4baa3fc84e29c73783f01,Для чего предназначено инструментальное ПО в КИС?,single_choice,"[""Для проведения профилактических мероприятий с системным ПО."", ""Для создания ресурсов в КИС."", ""Для разработки прикладного ПО."", ""Очистить мой выбор""]","[""Для разработки прикладного ПО.""]",0.625,answered,"Лекция 5. ПО. Тестирование, внедрение и ИБ в ИС 2.pdf","и браузеры). Цифровые двойники, 1С и ERP- системы попадают в данном варианте в категорию «проблемно- ориентированные программы». Крючков А.В. 10 Вопрос 1. Инструментальное ПО в ИС. Инструментальное ПО предназначено для разработки прикладного (или специального) ПО (СПО). Как правило, к этой категории относят среды разработки, содержащие в себе языки программирования (ЯП), компиляторы, интерпретаторы, редакторы связей, отладчики, встроенные системы управления версиями, утилиты для тестирования. Следует отметить, что в подавляющем большинстве случаев СУБД, цифровые двойники, ERP-системы и многие другие программы из категории прикладного ПО имеют встроенные ЯП, включая аналоги SQL. Крючков А.В. 11 Вопрос 2. Тестирование средств в ИС. Аппаратные и программные средства в отечественных КИС более 30 лет строились на импортных решениях. Отчасти многие из них внедрялись под воздействием нескольких существенных для ИТ- руководителей базовых причин: 1. Вхождение отечественного «народного» хозяйства в мировую экономику с применением «лучших» практик (benchmarking). 2. Следование ИТ-мейнстриму в развитии собственных АСУТП. 3. Использование «проверенных» на импортных объектах ИТ- решений и способов управления ИТ. Новые решения в ПО для КИС в этот период появлялись каждые 2-3 года. При этом далеко не все КИС «успевали за прогрессом». Крючков А.В. 12 Вопрос 2. Тестирование средств в ИС. Вне",2026-05-23 15:08:10
87576e5e68711adcc4881d80da7e45d36b59fcd3e23e77f2374947c8be77fd01,Укажите правильное определение термина «оборудование» согласно ГОСТ Р 54136-2010.,single_choice,"[""Сущность, которая является автономной или связанной с АС и которая выполняет функции обработки, транспортирования или хранения материалов."", ""Сущность, которая является автономной или связанной с АС и которая предназначена для сбора, хранения, передачи, обработки и отображения данных.."", ""Агрегат для обработки, транспортирования или хранения материалов."", ""Очистить мой выбор""]","[""Сущность, которая является автономной или связанной с АС и которая выполняет функции обработки, транспортирования или хранения материалов.""]",0.95,answered,Лекция 3. Архитектура ИС. ИЛО 2.pdf,"емых ограничений при их возможном возникновении. ([3], п.3.33) Информационное представление (вид): Вид модели предприятия, позволяющий представлять и изменять информацию о предприятии, идентифицированную в функциональном представлении. ([3], п. 3.34) Оборудование: Сущность, которая является автономной или связанной с АС и которая выполняет функции обработки, транспортирования или хранения материалов. ([3], п. 3.63) Крючков А.В. 10 Вопрос 1. Архитектура ИС. Дополнит. понятия Компонент: Сущность системы с дискретной структурой в рамках системы, которая взаимодействует с другими компонентами системы, дополняя тем самым систему свойствами и характеристиками на ее самом нижнем уровне. ([3], п. 3.44) Компонент информационных технологий: Компонент, необходимый для сбора, обработки, распределения, хранения или проверки данных о деятельности предприятия. ([3], п. 3.45) Компонент производственной ",2026-05-23 15:08:04
b079b01504095eed73bc2fba7a48e9d86725378c6c604647e0675de0fac6c50e,Чем по сути DevOps-инженер отличается от системного и сетевого администраторов?,single_choice,"[""DevOps-инженер использует свои знания и наывыки для улучшения информационной безопасности КИС."", ""DevOps-инженер в отличие от администраторов ведёт работу по привлечению и оценке компетенций новых ИТ-специалистов для развития КИС."", ""DevOps-инженер знает несколько языков программирования и может заменить не только администраторов, но и программистов."", ""Очистить мой выбор""]","[""DevOps-инженер знает несколько языков программирования и может заменить не только администраторов, но и программистов.""]",0.33,needs_review,best-effort,"на лету» тестирует отзывчивость баз данных. Напишет приложение для контроля за версионностью. Сильный DevOps-специалист знает несколько языков, подходящих для автоматизации. Разбирается в них не досконально, но быстро напишет небольшую программу или прочитает чужой код. хороший DevOps понимает общие принципы работы на любой ОС. разбирается как в полностью облачных, так и в гибридных решениях: GCP, AWS и Azure. CI/CD. понимает, как работают микросервисы, и может предупредить потенциальные проблемы. Досконально знает Docker и Kubernetes. Понимает, как работают контейнеры, как строить систему так, чтобы можно было отключать часть из них без последствий для общей системы в целом.» ([15]) Крючков А.В. 63 Вопрос 4. Администраторы в КИС. Роли в ОС В ОС есть возможность создавать группы с выдачей им полномочий на доступ к тем или иным ресурсам и действиям. Касательно требований ИБ в КИС при создании ПО на АРМ следует ориентироваться на возможности от таких различных условных ролей администраторов: - Главный администратор ОС; - Администраторы ОС; - Опытные пользователи. К первой роли относят лицо, которое имеет полный контроль над всеми ресурсами ОС. Ко второй группе ролей относят лиц, которые могут работать с определёнными ограничениями с системными программами и ПОЧТИ всеми ресурсами ОС, а также создавать учётные записи пользователей и их групп, назначая им права доступа. Как правило, т",2026-05-23 15:07:46
7a2fdfd8f5f6234c7f490c0ef573c69e04af1a938e9da546dee0916742fce5dd,Что понимают под информационной базой КИС преподаватели БД?,single_choice,"[""Совокупность данных, которые используются для автоматизации бизнес-процессов."", ""Корпоративные данные в сетевой БД."", ""Данные, отражающие состояние предметной области."", ""Очистить мой выбор""]","[""Данные, отражающие состояние предметной области.""]",0.95,answered,Лекция 3. Архитектура ИС. ИЛО 2.pdf,"ne_incoming.quantity, prices.price, magazine_incoming.quantity*prices.price AS summa FROM magazine_incoming, prices WHERE magazine_incoming.id_product= prices.id_product AND id_incoming=(SELECT id_incoming FROM incoming WHERE id_vendor=2); Крючков А.В. 52 Вопрос 4. Использование в ПО ИС СУБД СУБД представляет собой систему «специально организованных данных (баз данных), программных, технических, языковых, организационно-методических средств для централизованного накопления и коллективного многоцелевого использования данных». «Данные, отражающие состояние предметной области называют информационной базой.» Она содержит: « собственно данные; метаданные (описания этих данных).» ([8]) Крючков А.В. 53 Данные отделены от описаний, но в то же время данные не могут использоваться без обращения к соответствующим описаниям. ([8]) Вопрос 4. Использование в ПО ИС СУБД В языковых средствах используют: • «ядро, обеспечивающее управление данными во внешней и оперативной памяти, а также протоколирование изменений; • процессор языка БД, обеспечивающий обработку и оптимизацию запросов на выборку и изменение данных; • подсистему (библиотеку) поддержки программных вызовов, которая обслуживает прикладные программы управления данными, взаимодействующие с СУБД через средства пользовательского интерфейса; • сервисные программы (системные и внешние утилиты), обеспечивающие настройку СУБД, восстановл",2026-05-23 15:07:42
7bb1d3b938cf0e53b5b6a74947e56d13839f60ec24bb6bbad8176a249c8dd3a1,"Каким документом следует руководствоваться при проведении электронного аукциона, открытого конкурса в электронной форме или запроса котировок на продукцию для КИС при использовании бюджетного финансирования?",single_choice,"[""Федеральным законом от 18.07.2011 № 223-ФЗ «О закупках товаров, работ, услуг отдельными видами юридических лиц»."", ""Аукционной документацией, которую разрабатывает заказчик оборудования."", ""Федеральным законом от 05.04.2013 № 44-ФЗ «О контрактной системе в сфере закупок товаров, работ, услуг для обеспечения государственных и муниципальных нужд»."", ""Очистить мой выбор""]","[""Федеральным законом от 18.07.2011 № 223-ФЗ «О закупках товаров, работ, услуг отдельными видами юридических лиц».""]",0.95,answered,Лекция 4. Технические средства ИС 2.pdf,"льным учреждениям, закупающим товары (работы, услуги) за счет бюджетных средств. Отступление от зафиксированных в нём положений грозит заказчикам штрафами и отменой состоявшихся закупок, а поставщикам — попаданием в реестр недобросовестных поставщиков. Для бюджетных учреждений, компаний и организаций, закупающих товары (работы, услуги) за счет собственных средств процедуры выполняются в соответствии с Федеральным законом от 18.07.2011 № 223-ФЗ «О закупках товаров, работ, услуг отдельными видами юридических лиц». Согласно ему заказчики самостоятельно разрабатывают собственные документы о проведении закупок, в которых описывают требования к участникам и способы определения поставщика. Крючков А.В. 40 Вопрос 3. Закупки оборудования ИС. НБ В случаях, когда закупки проводятся для объекта критической информационной инфраструктуры, заказчику следует использовать ряд других документов. Прежде всего проверить соответствие поставщиков положениям Федерального закона от 04.05.2011 № 99-ФЗ «О лицензировании отдельных видов деятельности» по следующим направлениям работ ([6], сл.12-16): 1. Деятельность, связанная с использованием и защитой государственной тайны, созданием средств защиты информации; 2. Разработка, производство, распространение шифровальных (криптографических) средств, информационных систем и телекоммуникационных систем, защищенных с использованием шифровальных (криптографических",2026-05-23 15:07:31
d89fc690dfaadfefdc00d3ab377832c146c4ee6b9fcf04b4e82c7ebde8bc0698,На что ориентируется внешний поставщик ИТ-услуг при внедрении в КИС своего ИТ-решения?,single_choice,"[""На характер оплаты работ при продаже своего товара."", ""На тесное взаимодействие с заказчиком."", ""На типовые ситуации в профильном бизнесе."", ""Очистить мой выбор""]","[""На типовые ситуации в профильном бизнесе.""]",0.275,needs_review,best-effort,"ни для адаптации. Плюсы: 1. Разработка собственной ИТ-системы или её отдельного модуля может стать стратегическим активом и конкурентным преимуществом. (НО необходимы существенные вложения для проведения научно- исследовательских работ). 2. Внешний поставщик услуг плохо знает формы работы в конкретной компании сложнее научиться работать с данными заказчика, так как всегда ориентируется только на типовые ситуации. 3. Начальное приобретение решения происходит часто в рамках рекламных акций на неприемлемых для поставщика условиях. После окончания её действия стоимость сопровождения или доступа к нему может вырасти в десятки раз. Если же вендор уходит с рынка, ИТ-решение придётся менять. Крючков А.В. 33 Вопрос 3. Внедрение готовых решений. CRM CRM (Customer Relationship Management) — решение для автоматизации продаж, учёта заказов и управления связями с клиентами. Основные решаемые задачи: 1. Автоматизация работы менеджеров (заказы и отгрузки). 2. Ведение журналов взаимодействий с физическими и юридическими лицами. 3. Собирать для руководства данные об эффективности продаж. 4. Налаживать программы лояльности на основе обратной связи с клиентами. Внедряют: Битрикс24, amoCRM, «Мегаплан», 1C:CRM ([7]). Крючков А.В. 34 Вопрос 3. Внедрение готовых решений. HRM HRM (Human Resource Management) — ПО для управления персоналом: от найма до увольнения. Основные решаемые задачи: 1. Подбор и най",2026-05-23 15:06:35
85e544141629c2a0a0f5d8af38da6e9cf3bd68925970027ea8666d4d106436d3,Допустимо ли при проведении открытых конкурентных процедур на оборудование КИС по закону № 223-ФЗ включать в состав участников субъекты малого и среднего бизнеса?,single_choice,"[""Нет, недопустимо."", ""Да, допустимо в любой форме."", ""Да, но с ограничениями, налагаемыми на поставщиков Федеральным законом № 99-ФЗ «О лицензировании отдельных видов деятельности»."", ""Очистить мой выбор""]","[""Да, но с ограничениями, налагаемыми на поставщиков Федеральным законом № 99-ФЗ «О лицензировании отдельных видов деятельности».""]",0.44000000000000006,needs_review,best-effort,"венных средств процедуры выполняются в соответствии с Федеральным законом от 18.07.2011 № 223-ФЗ «О закупках товаров, работ, услуг отдельными видами юридических лиц». Согласно ему заказчики самостоятельно разрабатывают собственные документы о проведении закупок, в которых описывают требования к участникам и способы определения поставщика. Крючков А.В. 40 Вопрос 3. Закупки оборудования ИС. НБ В случаях, когда закупки проводятся для объекта критической информационной инфраструктуры, заказчику следует использовать ряд других документов. Прежде всего проверить соответствие поставщиков положениям Федерального закона от 04.05.2011 № 99-ФЗ «О лицензировании отдельных видов деятельности» по следующим направлениям работ ([6], сл.12-16): 1. Деятельность, связанная с использованием и защитой государственной тайны, созданием средств защиты информации; 2. Разработка, производство, распространение шиф",2026-05-23 15:05:42
2194007a9e5b6bc5384dc732c30431d585f2cc92282a0da93ab0e325ca787bec,Сколько средств цифровизации эксперты из финансового университета при Правительстве РФ предлагают включать в их полный комплекс для программ цифровизации предприятий?,single_choice,"[""Девять."", ""Пять."", ""Восемь.""]",[],0.0,needs_review,,,2026-05-23 14:36:18
e9df84ddb0563976f04133c3083126fcd7b0716c5f3af330b5e26dd7e0572270,"Может ли ЧП, сделавшее невозможной работу КИС без специалистов организации-разработчика, быть основанием для прекращения её работы?",single_choice,"[""Нет. Не может при любых обстоятельствах."", ""Нет. Аварийные сбои в работе КИС, которые невозможно устранить без специалистов организации-разработчика могут устранить собственные специалисты."", ""Да. Может при любых обстоятельствах.""]",[],0.0,needs_review,,,2026-05-23 14:36:10
4fb2a074bd59956817bbee7a03c0b050abec65c2b893b890da33ba8ef28cc914,Как отдельные ИТ-эксперты определяют цифровую трансформацию?,single_choice,"[""Как результат успешной цифровизации."", ""Как результат оцифровки данных и информатизации."", ""Как результат успешной автоматизации.""]","[""Как результат успешной цифровизации.""]",0.6490384615384616,answered,Лекция 6. Эволюция ПО и СПО в КИС. ИБ 2.pdf,"цессе, обеспечивающее исключение участия людей в выполнении процесса или управлении им.» (ГОСТ 23004-78, п.6). « Цифровизация – это процесс оцифровки данных не только в тех областях, где машина эффективнее человека, но и в максимальном количестве областей …, достигая той самой добавленной и значимой ценности. Автоматизация — это «про ИТ-системы», а цифровизация — это «про данные». … цифровая трансформация — это результат успешной цифровизации. По сути своей это ситуация, при которой достигнутый уровень цифровизации и полученный объем цифровых данных позволяют изменить бизнес-модель, трансформировать её так, чтобы это повлияло в лучшую сторону на контрагентов и клиентов» ([3]). Крючков А.В. 14 «Цифровую трансформацию часто связывают с развитием открытых цифровых платформ (ОЦП). ОЦП — это новые решения, требующие проработки до уровня системной архитектуры, и при их разработке неизбежно приходится возвращаться к базовым, традиционным вопросам автоматизации ([3]). Вопрос 1. Третья эпоха – цифровизация. «Глобальные тренды … ведут к цифровизации Происходят изменения в экономике в сторону кастомизации: от стандартных, серийных продуктов мы переходим к индивидуальным. Всё больше производителей готовы учитывать уникальные потребности и пожелания клиентов, что, в свою очередь, меняет модель конкуренции. Выигрывают универсальные решения в рамках модели «всё для всех», покрывающ",2026-05-23 14:36:09
c08c299bb0b8a5adfc576d64ccaf0bb5dce5512a6aa1a2aa3a2abdfd0cda7267,"Укажите, какое количество стадий определено при создании автоматизированных систем в ГОСТ Р 57193-2016 (ISO/IЕС/1ЕЕЕ TR 24748-1)",single_choice,"[""5 6"", ""6""]","[""6""]",0.95,answered,Лекция 3. Архитектура ИС. ИЛО 2.pdf,"аботы с СУБД? (55) 36. Какой механизм следует использовать для защиты от DDoS-атак? (58) 37. Укажите правильный вариант расшифровки аббревиатуры CRUD. (60) 38. Что такое кластер БД? (64) 39. Укажите правильный вариант реализации чистой DBaaS. (64) Крючков А.В. 69 Используемые источники 1. ГОСТ Р 57100-2016/ISO/IEC/IEEE 42010:2011, Системная и программная инженерия. Описание архитектуры, М., Стандартинформ, 2019, 36 с. 2. Big Data с «кремом» от LinkedIn: инструкция о том, как правильно строить архитектуру системы, электронный ресурс, режим доступа: https://habr.com/ru/companies/stm_labs/articles/646441/. (01.07.2025) 3. ГОСТ Р 54136-2010, Системы промышленной автоматизации и интеграция. Руководство по применению стандартов, структура и словарь, М., Стандартинформ, 2012, 36 с. 4. Как создать ИТ-архитектуру в организации с нуля?, электронный ресурс, режим доступа: https://korusconsulting.ru",2026-05-23 14:36:00
ad0edc840cbf0551aae4ef65d218732f1404978efd3092e133180273daae064f,Можно ли ставить знак равенства между миграцией КИС и миграцией данных?,single_choice,"[""Нет. Но миграция КИС подразумевает миграцию данных.."", ""Нет. Это разные процессы, которые следует проводить отдельно."", ""Да. Один из них может заменять другой и наоборот.""]",[],0.0,needs_review,,,2026-05-23 14:35:59
cdffdee0c9a78fb0b980aa48066a90072bb629303eb3b3f960fd7aa644de3fd7,"Можно ли считать, что замена оборудования для работы закупленного компанией ПО цифрового двойника без письменного разрешения его лицензиара (продавца) по смыслу действующего законодательного регулирования РФ адаптацией?",single_choice,"[""Нет, нельзя. Это однозначно неправомерное использование программы для ЭВМ."", ""Да, можно. Это адаптация."", ""Да, можно. При этом нужно дополнительное соглашение с правообладателем.""]",[],0.0,needs_review,,,2026-05-23 14:35:59
08041e914db485f47b69e37d72e863a1f6af9192f7888074259fb1a64edb58ea,Допустима ли «закупка» услуг на сопровождение ИС на тендере?,single_choice,"[""Да, но тендер должен проходить только в виде электронного аукциона."", ""Да, допустимо."", ""Нет, данный вид услуг следует заказывать только у разработчика КИС.""]",[],0.0,needs_review,,,2026-05-23 14:35:58
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,single_choice,[],"[""A""]",1.0,answered,moodle-review,x,2026-05-23 14:27:15
ae843efd0825950d472e66b1f4e021ae253fff975c7d2e1f76b744b275c9df5e,Чем по сути в менеджменте знаний (ГОСТ Р 53894-2016) термин «знания» отличается от термина «информация»?,single_choice,"[""Информация - это объективная реальность, а знания - это данные со смыслом."", ""Знания - это формализация данных, а данные - формализация информации."", ""Информация - это данные со смыслом, а знания - то, что придумано людьми."", ""Очистить мой выбор""]",[],0.3076923076923077,needs_review,Лекция 6. Эволюция ПО и СПО в КИС. ИБ 2.pdf,"ние доступности и целостности информации. Это способствует лучшему взаимодействию и принятию управленческих решений. Массовое внедрение соцсетей в обычную жизнь привело к перемешиванию в сознании людей технических терминов и социальных явлений. Информатизация — это комплекс мер, направленный на обеспечение полного, достоверного и исчерпывающего знания во всех общественно значимых видах человеческой деятельности. (акад. АН СССР Ершов А.П. Информатизация: от компьютерной грамотности учащихся к информационной культуре общества. // Коммунист. - 1988. - №2. – С.82-92) Вопрос 1. Информация. Данные. Знания Знание – результат осмысления человеком получаемой информации. Знания: Объем восприятий и навыков, которые придуманы людьми. Объем знаний увеличивается пропорционально поступающей информации (ГОСТ Р 53894-2016. Менеджмент знаний…, п. 2.20). Информация: Сведения (сообщения, данные) независимо ",2026-05-23 14:04:25
